cota cotb p flp localx localy pT hittime PID
0.79884 13.38043 0.06130 0 -25.70299 -16.77244 0.01610 0.03201 11
-4.91510 13.01363 0.06130 0 -27.57506 12.25286 0.01610 0.02511 11
-0.06993 13.16840 0.06130 0 4.39552 30.16500 0.01610 0.02891 11
9.40446 41.47252 0.06130 0 17.69498 -25.32086 0.01610 0.03569 11
9.86006 13.13242 0.06130 0 30.16500 -3.50960 0.01610 0.02755 11
3.53858 11.15696 0.06130 0 -30.16500 0.79067 0.01610 0.02481 11
-0.15365 14.88703 0.06130 0 -5.08364 -30.54465 0.01610 0.03569 11
-2.09975 12.58260 0.06130 0 -23.34172 19.31803 0.01610 0.02657 11
0.50641 621.47406 0.00172 0 -23.49078 19.13723 0.00126 0.02729 11
-0.07373 11.65149 0.06130 0 6.26259 30.05631 0.01610 0.03194 11
-0.59784 904.93268 0.00059 0 12.87403 27.31213 0.00014 0.07416 22
-0.50003 121.84304 0.00108 0 7.70841 -29.45743 0.00022 0.00986 22
0.50119 705.07063 0.00065 0 -16.77548 -25.87572 0.00014 0.16671 22
-0.93037 179.45471 0.00260 0 30.16500 0.35708 0.00141 0.89717 11
2.58843 100.63250 0.00260 0 -1.97050 30.16500 0.00141 0.91548 11
0.74839 32.55481 0.00260 0 -29.46058 -7.70081 0.00141 1.10570 11
0.24561 81.92746 0.00260 0 5.82843 -30.16500 0.00141 2.09229 11
-0.15231 158.08539 0.00260 0 26.03862 15.96216 0.00141 0.94551 11
-1.54464 492.70018 0.00260 0 17.10307 25.52133 0.00141 1.13658 11
-0.28100 294.81749 0.00260 0 -0.55289 30.19000 0.00141 0.91074 11
-19198.94931 87.78422 0.00260 0 -15.16516 -26.36874 0.00141 0.95895 11
-7.37177 60.01728 0.00260 0 -21.87613 20.78362 0.00141 0.95262 11
12.99484 61.40615 0.00260 0 -30.15512 6.02406 0.00141 0.93938 11
-54.65553 30.16568 0.00260 0 26.09400 15.82846 0.00141 0.92174 11
0.51764 246.84054 0.00260 0 14.50052 26.64405 0.00141 1.37922 11
-0.80887 97.94247 0.00260 0 -27.69806 11.95590 0.00141 0.94376 11
1.25838 95.59255 0.01091 0 28.73945 -9.44178 0.00071 0.91965 11
-0.01821 677.43705 0.00338 0 -7.41446 29.59152 0.00087 0.00173 22
-9605.88582 12.63585 0.00748 0 -27.50048 12.43290 0.00748 1.07506 -11
-0.74025 19.13807 0.00748 0 13.67684 -26.98523 0.00748 2.43484 -11
-6.63539 13.44771 0.00748 0 28.99146 8.83338 0.00748 1.81420 -11
-0.26360 8.64126 0.00748 0 -12.76448 27.36314 0.00748 2.78211 -11
-1.26476 19.81138 0.00748 0 18.90648 -24.81904 0.00748 1.21903 -11
0.57327 10.20566 0.00748 0 4.58801 -30.16500 0.00748 1.18123 -11
2.18423 157.06556 0.00051 0 -30.14502 -0.95757 0.00037 0.40959 22
-0.52403 207.01203 0.00242 0 -23.25391 -19.40584 0.00153 0.00971 11
0.18893 49.41248 0.00242 0 -16.46356 -26.19619 0.00153 0.41702 11
-0.73506 243.25210 0.00242 0 -7.86755 30.16500 0.00153 0.08965 11
2.19804 342.57147 0.00242 0 16.34719 -25.90619 0.00153 0.33307 11
8.59152 35.11183 0.00242 0 30.16500 5.63228 0.00153 -0.00373 11
-0.57169 195.51236 0.00129 0 -1.12703 30.16500 0.00041 0.05582 22
-0.66396 107.35583 0.00145 0 -25.47851 17.16263 0.00144 1.78807 11
-0.42326 61.77427 0.00140 0 -9.65595 -28.65800 0.00070 -0.09491 22
0.04724 375.17641 0.00051 0 0.72697 -30.16965 0.00009 1.07640 22
-0.11862 6.99165 0.01176 0 -14.36001 26.70225 0.01137 1.58978 11
15.93133 18.41522 0.01176 0 -25.45469 17.20506 0.01137 1.91337 11
-0.14114 7.07254 0.00928 0 10.67529 28.22851 0.00877 0.27162 11
-0.50680 6.87746 0.00928 0 2.52375 30.16500 0.00877 0.27199 11
-0.15666 7.00632 0.00928 0 -9.93258 -28.53615 0.00877 0.27174 11
0.13443 7.99406 0.00928 0 18.50797 24.15179 0.00877 0.27264 11
-0.87782 6.32377 0.00928 0 -10.59683 28.26101 0.00877 0.27161 11
-2.34614 5.97733 0.00928 0 20.36333 -22.29642 0.00877 0.27167 11
-1.09243 6.74062 0.00928 0 9.77865 -28.59991 0.00877 0.27178 11
-1.03299 6.63072 0.00928 0 10.04517 -28.48951 0.00877 0.27172 11
0.45791 8.05287 0.00928 0 -25.92830 -16.22848 0.00877 0.27327 11
0.22904 7.36099 0.00928 0 -19.71800 -22.94175 0.00877 0.27188 11
-0.23033 41.87243 0.00169 0 -8.31659 -29.20552 0.00131 0.90558 11
-21.47604 9.09307 0.00928 0 25.25345 -17.40630 0.00877 0.27359 11
23.24824 8.86050 0.00928 0 -25.99307 16.66668 0.00877 0.27445 11
-4.73460 6.99102 0.00928 0 -22.91442 19.74533 0.00877 0.27189 11
-0.40965 6.70969 0.00928 0 2.19312 30.16500 0.00877 0.27186 11
-1.47565 20.93633 0.00331 0 -9.47340 28.72635 0.00304 1.10894 11
-0.71861 7.08054 0.00928 0 2.90516 -30.16500 0.00877 0.27210 11
0.88194 6.68309 0.00928 0 28.57884 9.82951 0.00877 0.27179 11
30.16407 8.90782 0.00928 0 -26.46814 16.19161 0.00877 0.27512 11
4.36232 7.15941 0.00928 0 -29.82471 6.82172 0.00877 0.27323 11
5.03908 7.25144 0.00928 0 29.94298 -6.53619 0.00877 0.27351 11
0.81468 6.71404 0.00928 0 28.20164 10.74017 0.00877 0.27160 11
-0.05960 6.50368 0.00928 0 -14.97833 -26.44613 0.00877 0.27250 11
2.42170 6.59092 0.00928 0 -30.16500 1.52530 0.00877 0.27173 11
-3.59527 292.40031 0.00114 0 -30.16500 -5.93519 0.00049 0.56457 22
0.93127 430.13671 0.00252 0 30.03653 -6.31035 0.00086 0.84476 11
-0.21403 127.35613 0.00089 0 -3.02131 30.17134 0.00035 0.02098 22
-0.02400 7.35833 0.00900 0 -14.20650 -26.76583 0.00817 0.79283 11
8.39418 8.92947 0.00900 0 -27.16552 13.24157 0.00817 0.78791 11
-9.17403 8.00969 0.00900 0 -24.89944 17.76032 0.00817 0.78957 11
5.11269 7.92171 0.00900 0 -28.64278 9.67517 0.00817 0.79226 11
-0.01281 7.29685 0.00900 0 -13.31727 -27.13417 0.00817 0.79104 11
0.28882 7.16700 0.00900 0 -23.52437 -19.13538 0.00817 0.79256 11
-0.34884 9.42098 0.00900 0 -8.62447 -29.07799 0.00817 0.79374 11
-1.20023 8.41320 0.00900 0 -14.03558 26.83663 0.00817 0.79176 11
0.51801 8.87757 0.00900 0 25.27706 17.80071 0.00817 0.78053 11
4.56874 8.39952 0.00900 0 28.94237 -8.95189 0.00817 0.79067 11
-0.85525 8.43454 0.00900 0 -3.65433 30.16500 0.00817 0.79281 11
14.74118 9.49846 0.00900 0 25.19459 -17.46517 0.00817 0.95600 11
1.31232 8.76648 0.00900 0 -30.16500 -3.76250 0.00817 0.79244 11
0.36827 7.54142 0.00900 0 19.10163 23.55813 0.00817 0.78683 11
-0.32333 43.41078 0.00199 0 12.25654 27.57354 0.00176 1.61742 11
0.33952 83.15765 0.00900 0 17.81472 24.84503 0.00817 1.42479 11
0.64476 8.18562 0.00900 0 27.25929 13.01520 0.00817 0.79195 11
1.78774 8.58553 0.00900 0 30.16500 -3.92529 0.00817 0.79148 11
0.89883 12.74191 0.00900 0 30.16500 5.43077 0.00817 0.76628 11
-0.11568 8.19552 0.00900 0 -15.60889 -26.18495 0.00817 0.79392 11
0.38770 32.98885 0.00172 0 -3.22745 -30.16500 0.00172 1.02293 11
-0.08130 8.21074 0.00900 0 -15.09475 -26.39791 0.00817 0.79333 11
2.89523 7.12678 0.00900 0 30.16500 -2.27495 0.00817 0.78939 11
0.66590 15.78228 0.00900 0 -30.49833 5.19546 0.00817 0.79363 11
-2.56201 10.85388 0.00900 0 17.77495 -25.28773 0.00817 0.79618 11
2.38496 118.64925 0.00074 0 -28.81626 9.25633 0.00048 -0.10163 22
-0.25811 122.11690 0.00134 0 -16.34180 -26.31795 0.00097 1.79672 11
-1.17713 42.10055 0.04675 0 -15.47883 -26.23882 0.00487 1.10810 11
-1.90349 958.64213 0.00060 0 -6.70472 30.14073 0.00015 0.77440 22
4.79426 70.71635 0.00924 0 -7.12464 -29.69924 0.00702 0.63428 -11
0.96481 466.25034 0.00051 0 -29.07349 -8.62042 0.00040 0.37702 22
2.93144 48.02150 0.00494 0 30.96690 -4.06423 0.00118 1.61527 -11
-1.00627 40.27553 0.00503 0 30.16500 8.17215 0.00256 1.00733 11
-2.32605 373.93862 0.00071 0 22.30021 -20.32957 0.00049 0.36770 22
-0.24478 270.41151 0.00032 0 -5.06272 30.16338 0.00010 0.91122 22
0.61374 27.58835 0.01136 0 1.79789 -30.16500 0.00493 -0.06541 -11
14.52478 23.30461 0.01136 0 -17.17140 -25.48835 0.00493 -0.04290 -11
-1.21890 22.79131 0.01136 0 -29.18401 -8.36851 0.00493 -0.05236 -11
-1.37095 31.44389 0.01136 0 -30.14138 4.49819 0.00493 -0.01095 -11
-0.91691 264.21491 0.01136 0 -17.05795 -25.60181 0.00493 -0.03068 -11
-2.19604 42.93027 0.01136 0 19.60321 23.05654 0.00493 -0.04534 -11
-0.22013 52.99177 0.01136 0 14.81341 26.51444 0.00493 -0.19962 -11
-5.85194 32.93181 0.01136 0 21.53246 21.12729 0.00493 -0.05321 -11
1.19496 43.93787 0.01136 0 -28.64989 -9.65800 0.00493 -0.02154 -11
0.31906 33.22378 0.01136 0 22.01770 -20.64205 0.00493 -0.04699 -11
4.24646 29.40000 0.01136 0 -9.83015 -28.57858 0.00493 -0.05349 -11
-0.59356 36.12047 0.01136 0 30.16500 3.61712 0.00493 -0.04448 -11
53.19979 27.56725 0.01136 0 20.97232 21.68744 0.00493 -0.05089 -11
0.34114 98.48821 0.01136 0 21.22891 -21.43084 0.00493 0.18254 -11
0.65912 55.80255 0.01136 0 14.51152 -26.63949 0.00493 -0.04023 -11
-0.55952 40.14733 0.00178 0 -25.92000 16.73975 0.00156 0.00571 11
0.82930 202.96279 0.00217 0 26.42580 15.02741 0.00214 1.24326 11
0.47420 57.87014 0.00336 0 -21.06666 -21.59309 0.00097 0.87855 11
0.08390 325.65399 0.00094 0 -14.75351 -26.53926 0.00014 0.76557 22
1.01130 61.64903 0.01642 0 -13.63871 -27.00102 0.00115 1.03920 -11
0.45854 239.14631 0.00046 0 -12.29692 27.55323 0.00010 1.17393 22
0.61383 150.42191 0.00046 0 30.17849 3.01314 0.00010 1.17619 22
0.62673 181.41879 0.00100 0 -30.16504 -7.33001 0.00090 0.42854 22
2.09128 433.80469 0.00290 0 30.16500 0.16977 0.00068 0.05327 22
0.64215 56.29298 0.00258 0 -30.16500 -5.29918 0.00063 0.07560 11
2.53979 351.47353 0.00173 0 26.02881 16.00451 0.00043 0.13349 11
0.02308 909.50770 0.00051 0 0.59210 -30.15813 0.00019 0.81712 22
0.79166 181.23286 0.00051 0 -15.62809 -27.03156 0.00019 0.82432 22
-0.82705 4.04375 0.01979 0 21.77831 -20.88144 0.01813 1.61218 -11
-2.90098 952.36522 0.00118 0 -30.15787 -5.59972 0.00055 0.62505 22
-0.00190 965.39534 0.00118 0 -30.14073 0.29861 0.00055 0.63250 22
-1.06627 88.11434 0.00040 0 -21.52590 21.13385 0.00027 -0.00593 22
0.02455 7.29455 0.01074 0 -15.36598 -26.28556 0.01013 0.53021 11
0.24508 6.63411 0.01074 0 -23.51426 -19.14549 0.01013 0.52946 11
-0.42281 6.07134 0.01074 0 -0.23504 -30.16500 0.01013 0.52738 11
35.47313 6.89087 0.01074 0 -27.32719 12.85127 0.01013 0.50575 11
-1.44281 5.37261 0.01074 0 -23.37378 19.28597 0.01013 0.52809 11
47.19861 7.90445 0.01074 0 -28.09850 -10.98917 0.01013 1.40987 11
0.56765 7.79147 0.01074 0 -25.45257 -17.37699 0.01013 0.53010 11
-1.24601 7.03056 0.01074 0 14.02603 -26.84059 0.01013 0.52469 11
-0.21796 55.54350 0.00241 0 21.13554 -21.52422 0.00137 1.18270 11
5.50442 6.08204 0.01074 0 28.56342 -9.86674 0.01013 0.72301 11
-0.54429 10.10727 0.01074 0 5.32842 30.44326 0.01013 0.53065 11
-0.34834 7.57288 0.01074 0 -7.09607 -29.71107 0.01013 0.51136 11
6.47842 5.27361 0.01074 0 -25.01702 -18.42851 0.01013 0.61880 11
1.12146 7.29016 0.01074 0 30.16500 3.68267 0.01013 0.53040 11
-1.73611 7.33639 0.01074 0 10.86632 -28.14938 0.01013 0.52682 11
-1.97050 55.27518 0.01074 0 -3.92228 -31.01657 0.01013 0.53267 11
-0.70765 8.20185 0.01074 0 -3.93628 30.16500 0.01013 0.52953 11
0.15331 5.61805 0.01074 0 -13.29578 -27.14307 0.01013 0.52544 11
2.23933 8.79491 0.01074 0 20.10986 22.54989 0.01013 0.41611 11
0.25930 5.59206 0.01074 0 -5.74509 30.16500 0.01013 0.61669 11
0.52592 8.27235 0.01074 0 6.81989 29.82547 0.01013 0.42665 11
-12.03399 5.67400 0.01074 0 26.50515 -14.83586 0.01013 0.52922 11
-1.97809 1.89376 0.02899 0 27.33058 -15.32917 0.02852 0.76821 11
1.23034 1.93628 0.02899 0 26.15438 15.68269 0.02852 0.76863 11
-1.02690 18.56439 0.00432 0 22.22250 -20.43725 0.00320 0.90915 11
-4.52694 1.82303 0.02899 0 -29.58987 7.38868 0.02852 0.77220 11
2.90480 1.92131 0.02899 0 30.16500 8.13270 0.02852 0.76235 11
2.15977 1.84551 0.02899 0 -29.02210 -8.75940 0.02852 0.77771 11
-448.78535 1.75215 0.02899 0 -30.16500 -0.54954 0.02852 0.74804 11
0.62228 1.84086 0.02899 0 -17.71977 -24.93998 0.02852 0.77027 11
0.33430 1.78866 0.02899 0 -11.60859 -27.84193 0.02852 0.77123 11
0.08329 1.88526 0.02899 0 5.35393 30.43269 0.02852 0.78029 11
10.53103 1.80898 0.02899 0 -30.16500 0.39425 0.02852 0.76589 11
-5.15671 1.88860 0.02899 0 28.62529 -9.71737 0.02852 0.75290 11
0.29378 1.79026 0.02899 0 10.30393 28.38233 0.02852 0.77689 11
-0.91852 24.62365 0.00228 0 29.64385 -7.25835 0.00228 2.57077 11
-0.14955 1.88839 0.02899 0 0.29066 30.16500 0.02852 0.77313 11
-0.70955 1.83876 0.02899 0 15.59318 -26.19145 0.02852 0.76030 11
-0.97908 1.78842 0.02899 0 -19.61252 23.04723 0.02852 0.76758 11
-0.00615 1.78498 0.02899 0 -1.95884 -30.16500 0.02852 0.76467 11
-0.36265 1.81159 0.02899 0 -8.55263 29.10774 0.02852 0.77427 11
1.07115 1.92253 0.02899 0 25.92295 16.24142 0.02852 0.76528 11
7.08355 1.82810 0.02899 0 -30.16500 -1.35245 0.02852 0.76963 11
1.17494 1.77761 0.02899 0 -22.75299 -19.90676 0.02852 0.77002 11
0.26207 1.78850 0.02899 0 10.05848 28.48400 0.02852 0.77169 11
-0.99062 103.07898 0.00039 0 -22.47930 -20.15986 0.00020 0.46615 22
-0.39150 50.11224 0.00446 0 -8.82194 29.00606 0.00165 -0.12919 -11
-0.62768 25.54680 0.00691 0 -8.82561 29.00454 0.00301 -0.12923 11
-1.25784 512.03209 0.00227 0 -18.53283 -24.09156 0.00051 0.00168 22
0.35115 61.79114 0.00768 0 26.45800 14.94968 0.00101 1.48385 11
-0.83586 17.87958 0.01558 0 -10.75286 28.19638 0.00200 1.23768 11
0.08369 524.22528 0.00025 0 12.04546 -27.67275 0.00023 0.36565 22
-0.15847 7.68943 0.01051 0 -15.46182 26.24587 0.00970 0.56044 -11
1.81981 7.07923 0.01051 0 30.16500 4.89312 0.00970 1.04385 -11
7.47208 6.01007 0.01051 0 28.02795 11.15949 0.00970 0.58019 -11
10.09793 6.08039 0.01051 0 25.48202 17.30591 0.00970 0.56907 -11
-7.92813 6.49937 0.01051 0 -30.16500 -1.68431 0.00970 0.57628 -11
-1.58053 6.58973 0.01051 0 -30.16500 1.54980 0.00970 0.58503 -11
-9.23549 7.85641 0.01051 0 30.16500 -1.85732 0.00970 0.57325 -11
0.34292 9.38277 0.01051 0 -8.42304 29.16142 0.00970 0.57582 -11
1.03189 8.25334 0.01051 0 9.95740 28.52587 0.00970 0.57873 -11
108.99147 8.26842 0.01051 0 -30.16500 2.39752 0.00970 0.58380 -11
2.17248 9.65487 0.01051 0 -20.52264 -22.13711 0.00970 0.57236 -11
0.74787 7.01394 0.01051 0 -28.10105 -10.98301 0.00970 0.65375 -11
-0.69409 8.88518 0.01051 0 21.37622 -21.28353 0.00970 0.63190 -11
3.11827 6.53044 0.01051 0 21.62899 21.03076 0.00970 0.58347 -11
-0.09258 6.18663 0.01051 0 17.13848 -25.55137 0.00970 0.57804 -11
-1.90701 5.78793 0.01051 0 19.51604 -23.14371 0.00970 0.67190 -11
1.04865 5.69070 0.01051 0 11.59137 27.84906 0.00970 0.77046 -11
6.63547 6.78497 0.01051 0 -27.67982 -11.99995 0.00970 0.58127 -11
1.42979 7.38553 0.01051 0 -17.23660 -25.42315 0.00970 0.57161 -11
7.26455 17.45507 0.01051 0 -29.02923 -8.74219 0.00970 0.55846 -11
-0.50248 8.14017 0.01051 0 18.67768 -23.98208 0.00970 0.57300 -11
-7.84291 6.41650 0.01051 0 -27.34865 12.79947 0.00970 0.66699 -11
3.12344 966.37531 0.00051 0 26.20991 -16.41448 0.00032 -0.09196 22
0.05520 26.88721 0.00141 0 -27.44506 -12.62342 0.00045 -0.21179 22
0.45284 227.03522 0.00080 0 -17.94913 -24.71987 0.00026 0.57034 22
0.28808 441.31881 0.00051 0 6.60543 -30.16561 0.00040 0.44283 22
-53.10426 816.95109 0.01039 0 30.14093 5.58965 0.00081 0.84948 22
-2.43837 119.52343 0.00051 0 22.08669 -20.57306 0.00028 0.30959 22
0.75330 6.27409 0.00804 0 19.89082 22.79663 0.00375 -0.11880 11
17.76969 289.39752 0.00172 0 14.43974 26.64216 0.00083 -0.00524 11
-0.46937 4.23492 0.01257 0 -19.63292 23.02683 0.01257 0.27121 -11
-1.97560 4.00805 0.01257 0 28.59274 -9.79596 0.01257 0.27108 -11
5.78359 4.10272 0.01257 0 26.68422 14.40354 0.01257 0.27142 -11
0.09159 4.02100 0.01257 0 5.93194 -30.16500 0.01257 0.27288 -11
-0.70747 4.10239 0.01257 0 20.67350 -21.98625 0.01257 0.27092 -11
0.04282 4.00078 0.01257 0 -4.32147 30.16500 0.01257 0.27194 -11
-7.66546 4.04144 0.01257 0 30.16500 5.01421 0.01257 0.27231 -11
-0.59233 4.11381 0.01257 0 22.23572 -20.42403 0.01257 0.27097 -11
1.90378 4.18282 0.01257 0 21.63067 21.02908 0.01257 0.27089 -11
0.13852 4.03498 0.01257 0 -1.52719 30.16500 0.01257 0.27100 -11
1.55796 4.08566 0.01257 0 -20.69736 -21.96239 0.01257 0.27092 -11
-1.20657 29.31887 0.00254 0 -30.16500 -1.15352 0.00253 1.96229 11
-1.61727 4.05833 0.01257 0 28.63493 -9.69412 0.01257 0.27111 -11
-0.16982 4.09100 0.01257 0 -13.20069 27.18245 0.01257 0.27106 -11
0.09633 4.02674 0.01257 0 7.22772 -30.16500 0.01257 0.27385 -11
1.44540 4.05716 0.01257 0 -18.84959 -23.81016 0.01257 0.27158 -11
1.32003 4.08453 0.01257 0 19.58388 23.07587 0.01257 0.27122 -11
-2.50899 4.30860 0.01257 0 30.16500 -3.25472 0.01257 0.27149 -11
-0.72837 4.05601 0.01257 0 23.21888 -19.44087 0.01257 0.27128 -11
0.80091 4.15693 0.01257 0 11.55235 27.86522 0.01257 0.27088 -11
0.66966 4.09613 0.01257 0 12.07370 27.64927 0.01257 0.27089 -11
3.29459 4.02423 0.01257 0 -25.27649 -17.80210 0.01257 0.27349 -11
1.20389 4.01843 0.01257 0 -16.64015 -26.01960 0.01257 0.27338 -11
-0.06405 64.31554 0.00115 0 -3.05525 -30.16500 0.00038 0.70172 22
-62.97618 18.95313 0.01690 0 26.57412 -14.66933 0.00145 1.02221 11
-0.16037 23.01509 0.01249 0 8.95207 -28.94229 0.00103 0.96391 -11
0.14779 23.19295 0.00594 0 -11.28961 -27.97405 0.00585 1.04364 11
-0.27797 11.17962 0.00594 0 22.68663 -19.97313 0.00585 1.67297 11
-0.67277 11.50843 0.00594 0 12.71412 -27.38400 0.00585 1.26248 11
-0.51058 15.52230 0.00594 0 -0.68920 -30.16500 0.00585 1.10629 11
0.98051 22.22607 0.00594 0 11.92839 27.70946 0.00585 1.15929 11
-11.14349 44.46788 0.00594 0 29.72910 -7.05256 0.00585 2.31470 11
-1.19273 17.81738 0.00594 0 4.15065 30.16500 0.00585 1.20638 11
-1.65657 12.75062 0.00594 0 -30.16500 1.02812 0.00585 1.15670 11
-1.46486 21.40669 0.00594 0 6.90853 -30.16500 0.00585 1.35975 11
-0.62676 71.42852 0.00161 0 12.39773 -27.51505 0.00021 1.70064 11
-0.33811 14.67051 0.00594 0 -27.63425 12.10997 0.00585 1.25951 11
2.61608 359.31412 0.00143 0 -26.52149 16.13826 0.00122 1.55716 11
-7.76557 10.92242 0.00594 0 21.16800 -21.49175 0.00585 2.28998 11
0.03238 33.99988 0.00180 0 26.46633 -14.88606 0.00173 2.42949 11
-4.80695 133.83177 0.00594 0 27.33285 -12.83760 0.00585 1.17134 11
-1.98247 2.89235 0.00594 0 -30.14564 -6.67313 0.00585 1.15908 11
0.58522 31.33772 0.00594 0 30.16500 6.42732 0.00585 1.30437 11
0.12593 48.33622 0.00594 0 -3.94497 30.16500 0.00585 1.16448 11
1.17465 22.75301 0.00594 0 28.72259 -9.48248 0.00585 1.22703 11
1.18927 18.86834 0.00594 0 -26.75885 -14.22337 0.00585 1.10128 11
0.10405 23.76957 0.00594 0 17.79369 24.86606 0.00585 1.11853 11
-0.80968 515.38432 0.00210 0 -3.86532 30.16500 0.00045 0.72556 22
-0.12110 30.90778 0.00835 0 27.64398 12.08648 0.00783 0.95175 11
-6.13333 39.81342 0.00835 0 -6.99823 30.16500 0.00783 0.95816 11
13.79381 22.56263 0.00835 0 17.53223 -25.38827 0.00783 0.94750 11
0.37435 10.02595 0.00835 0 28.22011 10.69558 0.00783 0.95034 11
1.01409 19.22006 0.00835 0 -29.68498 7.15907 0.00783 0.95701 11
-0.29874 15.08264 0.00835 0 19.92952 22.73023 0.00783 0.95501 11
1.77124 34.53941 0.00194 0 14.12280 26.80051 0.00194 1.57577 11
0.81780 10.90165 0.00835 0 -30.16500 4.15108 0.00783 0.95502 11
1.87729 33.38015 0.00241 0 -30.16500 -0.28799 0.00199 1.33511 11
35.51749 9.66584 0.00835 0 -18.41505 24.24470 0.00783 0.95489 11
0.03969 16.24958 0.00835 0 -26.46881 -14.92358 0.00783 0.95549 11
0.72447 26.83427 0.00200 0 -21.46609 -21.19366 0.00199 1.44672 11
-2.58393 10.37180 0.00835 0 -8.24038 29.23709 0.00783 0.95619 11
-0.19496 11.90804 0.00835 0 29.07075 -8.64195 0.00783 1.15154 11
0.15610 9.37224 0.00835 0 -21.38660 -21.27316 0.00783 1.08943 11
0.12479 15.20476 0.00835 0 -27.69563 -11.96178 0.00783 0.95497 11
-2.24796 14.15024 0.00835 0 -2.98733 30.16500 0.00783 0.95598 11
5.79391 12.71252 0.00835 0 -19.56222 23.09753 0.00783 0.95579 11
5.35964 11.67697 0.00835 0 -19.19057 23.46918 0.00783 0.95514 11
-24.47112 17.36197 0.00835 0 -15.70383 26.14562 0.00783 0.95452 11
0.57016 69.96507 0.00227 0 -21.88526 20.76483 0.00224 1.71788 11
-0.12469 11.20971 0.00835 0 -24.27313 -18.38662 0.00783 0.95609 11
-2.66133 18.36096 0.00835 0 -5.21274 30.16500 0.00783 0.95624 11
28.30595 377.61814 0.00187 0 -14.30263 26.72602 0.00114 1.88158 11
0.84915 10.24507 0.00835 0 -30.16500 4.39282 0.00783 0.95558 11
-1.90117 15.53315 0.00835 0 4.36280 -30.16500 0.00783 0.95841 11
-3.14711 10.10396 0.00835 0 -9.33820 28.78235 0.00783 0.95397 11
0.02645 62.19486 0.00227 0 28.29155 10.52310 0.00137 2.66710 11
-0.88270 3523.42108 0.00051 0 12.93218 -27.26662 0.00010 1.13140 22
-0.12280 75.17296 0.00017 0 28.15956 -10.89686 0.00017 0.38627 22
0.43910 637.73995 0.00043 0 26.73777 14.23363 0.00040 0.34553 22
-0.01028 281.44490 0.01858 0 -28.31093 10.47631 0.01823 1.42631 11
0.39581 237.37495 0.00043 0 -5.33060 30.15166 0.00038 -0.12435 22
0.20595 12.86364 0.00085 0 -27.07662 -13.51601 0.00057 -0.11194 22
0.25993 28.51297 0.02237 0 -5.67302 -30.30052 0.00648 0.17618 11
-0.24243 42.16959 0.00185 0 2.86333 30.16500 0.00074 -0.03945 11
-0.38780 93.93405 0.00185 0 2.16640 -30.16500 0.00074 0.52737 11
-0.40352 130.01399 0.00185 0 -6.49439 -29.96030 0.00074 -0.06689 11
-2.38431 1037.03774 0.00185 0 1.09487 -30.16500 0.00074 0.19403 11
-1.74423 84.46082 0.00185 0 -30.16500 -2.46898 0.00074 -0.00599 11
5.05749 517.46952 0.00185 0 -29.84355 6.77533 0.00074 0.39108 11
-2.02131 276.63729 0.00185 0 -30.16500 -7.47179 0.00074 -0.03496 11
-3.78843 232.54646 0.00185 0 -9.03557 28.90771 0.00074 -0.03314 11
-0.08982 145.00978 0.00121 0 9.40001 -28.75675 0.00029 -0.00594 22
-3.72205 34.98616 0.00296 0 30.57210 -5.01737 0.00149 -0.17893 11
1.45932 4.61319 0.01857 0 -25.28345 -17.78531 0.01531 -0.15595 -11
-3.84286 4.11701 0.01857 0 -29.39983 7.84747 0.01531 -0.15793 -11
0.31636 4.00087 0.01857 0 -9.98210 -28.51564 0.01531 -0.15881 -11
-1.83404 4.67865 0.01857 0 27.05899 -13.49877 0.01531 -0.15870 -11
0.68226 3.86068 0.01857 0 -16.54152 -26.11823 0.01531 -0.15598 -11
-0.38952 3.96763 0.01857 0 10.32642 -28.37302 0.01531 -0.15888 -11
0.33160 3.98859 0.01857 0 -10.85606 -28.15363 0.01531 -0.15897 -11
0.22371 3.96777 0.01857 0 -6.25213 -30.06064 0.01531 -0.15688 -11
-1.10522 3.92050 0.01857 0 21.47395 -21.18580 0.01531 -0.15900 -11
-4.64721 3.91521 0.01857 0 30.38342 -5.47287 0.01531 -0.15616 -11
-3.25657 3.84943 0.01857 0 -28.71530 9.50008 0.01531 -0.15869 -11
2.15099 3.89048 0.01857 0 28.29328 10.51891 0.01531 -0.15894 -11
0.24875 4.11390 0.01857 0 -8.30472 -29.21043 0.01531 -0.15818 -11
-0.17020 4.04534 0.01857 0 -7.31057 30.16500 0.01531 -0.15542 -11
-0.76833 4.35141 0.01857 0 18.44432 -24.21543 0.01531 -0.15793 -11
412.29768 3.94877 0.01857 0 -30.16500 2.28363 0.01531 -0.15867 -11
0.15255 4.28055 0.01857 0 -5.80944 -30.24401 0.01531 -0.15645 -11
0.16343 3.99337 0.01857 0 5.70132 30.28880 0.01531 -0.15635 -11
-0.14215 3.95255 0.01857 0 -3.14363 30.16500 0.01531 -0.15836 -11
-0.15933 3.96706 0.01857 0 -2.48334 30.16500 0.01531 -0.15862 -11
-0.64250 4.11043 0.01857 0 15.61274 -26.18335 0.01531 -0.15767 -11
-0.66733 4.11436 0.01857 0 17.63625 -25.34519 0.01531 -0.15613 -11
0.70523 0.60100 0.35958 0 30.16500 -3.99171 0.32855 18.08885 2212
1.63699 9.22993 0.00882 0 14.30644 26.72444 0.00746 0.27580 -11
0.67396 9.31759 0.00882 0 -0.93856 -30.16500 0.00746 0.27512 -11
